Frame,Time_s,Intensity
1,0.0,0.016533306924815423
2,0.030303030303030304,0.05474153297468036
3,0.06060606060606061,0.12622631543705165
4,0.09090909090909091,0.1525384564540432
5,0.12121212121212122,0.16175414272819158
6,0.15151515151515152,0.16547897272738532
7,0.18181818181818182,0.16420347262840582
8,0.21212121212121213,0.1615158117055562
9,0.24242424242424243,0.16129332540464725
10,0.2727272727272727,0.16435003630437553
11,0.30303030303030304,0.16653660790262606
12,0.3333333333333333,0.1692189872515669
13,0.36363636363636365,0.17008780615956745
14,0.3939393939393939,0.17070971148733072
15,0.42424242424242425,0.16977619329894716
16,0.45454545454545453,0.16812900243613466
17,0.48484848484848486,0.16737175677695787
18,0.5151515151515151,0.16421337557948487
19,0.5454545454545454,0.1638674324884573
20,0.5757575757575758,0.16337492572146003
21,0.6060606060606061,0.16490790254849438
22,0.6363636363636364,0.16504324287990785
23,0.6666666666666666,0.16469531919866448
24,0.696969696969697,0.16281045750995515
25,0.7272727272727273,0.1586888492708615
26,0.7575757575757576,0.15542747738216653
27,0.7878787878787878,0.1489450056058313
28,0.8181818181818182,0.14887700534175524
29,0.8484848484848485,0.14779824387087925
30,0.8787878787878788,0.15059483725559825
31,0.9090909090909091,0.15095398428139783
32,0.9393939393939394,0.1515078893450851
33,0.9696969696969697,0.1524539512715021
34,1.0,0.1537895292736944
35,1.0303030303030303,0.1548913976304215
36,1.0606060606060606,0.15629431569995123
37,1.0909090909090908,0.16129662638834025
38,1.121212121212121,0.16471116392039092
39,1.1515151515151516,0.17229484385671465
40,1.1818181818181819,0.17360005280893126
41,1.2121212121212122,0.17267445698141093
42,1.2424242424242424,0.17479434870906269
43,1.2727272727272727,0.17852842146259681
44,1.303030303030303,0.18311546840240508
45,1.3333333333333333,0.18665214233109714
46,1.3636363636363635,0.18970291146017804
47,1.393939393939394,0.19562619659891717
48,1.4242424242424243,0.19916485111782503
49,1.4545454545454546,0.20018551527570408
50,1.4848484848484849,0.1957846438161817
51,1.5151515151515151,0.18946920181471283
52,1.5454545454545454,0.17949098830747887
53,1.5757575757575757,0.17829801280082463
54,1.606060606060606,0.17526374859020885
55,1.6363636363636365,0.1736779560240863
56,1.6666666666666667,0.17324156597987023
57,1.696969696969697,0.17428665741707755
58,1.7272727272727273,0.17292599193881836
59,1.7575757575757576,0.17027398163985324
60,1.7878787878787878,0.16978939723371922
61,1.8181818181818181,0.16706146430981483
62,1.8484848484848484,0.16040866177492027
63,1.878787878787879,0.15910345282270366
64,1.9090909090909092,0.1563827820629239
65,1.9393939393939394,0.16258268963513736
66,1.9696969696969697,0.1688684227833691
67,2.0,0.1737380339272991
68,2.0303030303030303,0.17920644351314133
69,2.0606060606060606,0.18689311414068696
70,2.090909090909091,0.19083778965383524
71,2.121212121212121,0.1878867102322833
72,2.1515151515151514,0.18614643162932787
73,2.1818181818181817,0.18676701656361394
74,2.212121212121212,0.18858717897194024
75,2.242424242424242,0.19187825971387232
76,2.272727272727273,0.19562751699239433
77,2.303030303030303,0.19695517263372342
78,2.3333333333333335,0.2009077705077349
79,2.3636363636363638,0.20471248431229952
80,2.393939393939394,0.21533372944293205
81,2.4242424242424243,0.22471974647563983
82,2.4545454545454546,0.22716709578563826
83,2.484848484848485,0.22999075723663995
84,2.515151515151515,0.2295853964391382
85,2.5454545454545454,0.22467089191698325
86,2.5757575757575757,0.22222750378741643
87,2.606060606060606,0.2166455403625347
88,2.6363636363636362,0.2077962632783105
89,2.6666666666666665,0.20207499834158363
90,2.696969696969697,0.1992625602351382
91,2.727272727272727,0.2008635373262486
92,2.757575757575758,0.20329438171778194
93,2.787878787878788,0.20560705089310555
94,2.8181818181818183,0.20632468474796611
95,2.8484848484848486,0.2073479896927996
96,2.878787878787879,0.20834224598113452
97,2.909090909090909,0.20183666731894825
98,2.9393939393939394,0.19853172244550552
99,2.9696969696969697,0.19585264408025765
100,3.0,0.19331220703011634
101,3.0303030303030303,0.19012081599571323
102,3.0606060606060606,0.1902713408521145
103,3.090909090909091,0.18777645737693677
104,3.121212121212121,0.18335115863808601
105,3.1515151515151514,0.18232653329977536
106,3.1818181818181817,0.179653396705175
107,3.212121212121212,0.18070442991302973
108,3.242424242424242,0.1811672278267899
109,3.272727272727273,0.18162078298620962
110,3.303030303030303,0.17865253844945406
111,3.3333333333333335,0.17700138640620988
112,3.3636363636363638,0.17597412028094483
113,3.393939393939394,0.1754565260378807
114,3.4242424242424243,0.17532976826406907
115,3.4545454545454546,0.17365418894149665
116,3.484848484848485,0.17512972865227258
117,3.515151515151515,0.17798838053042018
118,3.5454545454545454,0.17850861556043876
119,3.5757575757575757,0.17941110450210798
120,3.606060606060606,0.1801287383569686
121,3.6363636363636362,0.17892387930901954
122,3.6666666666666665,0.17793688518480924
123,3.696969696969697,0.17268171914553557
124,3.727272727272727,0.1681857793556544
125,3.757575757575758,0.16718095991950183
126,3.787878787878788,0.16771109790059943
127,3.8181818181818183,0.16924077374394078
128,3.8484848484848486,0.1683046147686028
129,3.878787878787879,0.16667458902099394
130,3.909090909090909,0.16264540832530458
131,3.9393939393939394,0.15790255495518624
132,3.9696969696969697,0.15453423119483767
133,4.0,0.1533557800164327
134,4.03030303030303,0.15152043308311858
135,4.0606060606060606,0.15391760744098323
136,4.090909090909091,0.15616755792613957
137,4.121212121212121,0.15737505776104305
138,4.151515151515151,0.159141084036804
139,4.181818181818182,0.15938931801051845
140,4.212121212121212,0.15719680464162045
141,4.242424242424242,0.15564072092873502
142,4.2727272727272725,0.15330956624473058
143,4.303030303030303,0.15361127615427178
144,4.333333333333333,0.1501921172450509
145,4.363636363636363,0.15050439030240972
146,4.393939393939394,0.14859642172784931
147,4.424242424242424,0.14928632731968863
148,4.454545454545454,0.14953720208035748
149,4.484848484848484,0.1521568627391311
150,4.515151515151516,0.15101472238134925
151,4.545454545454546,0.15092559582163798
152,4.575757575757576,0.1463847626535319
153,4.606060606060606,0.14459364890170404
154,4.636363636363637,0.13867498514013515
155,4.666666666666667,0.14435135669863705
156,4.696969696969697,0.15167557931669007
157,4.7272727272727275,0.15915956954548488
158,4.757575757575758,0.1634184987062078
159,4.787878787878788,0.16374001451790707
160,4.818181818181818,0.1693358420742995
161,4.848484848484849,0.16623357759960766
162,4.878787878787879,0.16613520828555592
163,4.909090909090909,0.16352677097133855
164,4.9393939393939394,0.16134019937308802
165,4.96969696969697,0.15647652999980544
166,5.0,0.15044695318615137
167,5.03030303030303,0.14548161351512406
168,5.0606060606060606,0.14580577011377774
169,5.090909090909091,0.14729649434954156
170,5.121212121212121,0.14732356241582426
171,5.151515151515151,0.14653792829688758
172,5.181818181818182,0.1463319469144437
173,5.212121212121212,0.1446662705429503
174,5.242424242424242,0.1453198653141665
175,5.2727272727272725,0.1468396382064288
176,5.303030303030303,0.15079421667065612
177,5.333333333333333,0.14942628902827232
178,5.363636363636363,0.14580709050725493
179,5.393939393939394,0.14017429193350078
180,5.424242424242424,0.1395583283763849
181,5.454545454545454,0.14035584603661638
182,5.484848484848484,0.13998481546952196
183,5.515151515151516,0.13675909420471147
184,5.545454545454546,0.13154750115018557
185,5.575757575757576,0.12974912523423313
186,5.606060606060606,0.1289364230490138
187,5.636363636363637,0.13353997490728706
188,5.666666666666667,0.13297352610556637
189,5.696969696969697,0.1316485112511917
190,5.7272727272727275,0.1314662969513375
191,5.757575757575758,0.13477388261173462
192,5.787878787878788,0.14183270614086957
193,5.818181818181818,0.15136198586585403
194,5.848484848484849,0.16022908826202045
195,5.878787878787879,0.164963359074537
196,5.909090909090909,0.1667260843666049
197,5.9393939393939394,0.15919389977589218
198,5.96969696969697,0.14994982504198387
199,6.0,0.14084571201665924
200,6.03030303030303,0.1345896877216646
201,6.0606060606060606,0.13452300785106577
202,6.090909090909091,0.1315270350512889
203,6.121212121212121,0.13086287713225506
204,6.151515151515151,0.12988644615586237
205,6.181818181818182,0.1298600382863183
206,6.212121212121212,0.13031755462616962
207,6.242424242424242,0.13045421535106028
208,6.2727272727272725,0.13769657357352663
209,6.303030303030303,0.15528883606706004
210,6.333333333333333,0.18338746945870915
211,6.363636363636363,0.20849013005058145
212,6.393939393939394,0.22473163001693466
213,6.424242424242424,0.22995972798992564
214,6.454545454545454,0.23295041921579374
215,6.484848484848484,0.2320571730284649
216,6.515151515151516,0.23155740409734302
217,6.545454545454546,0.22776259324385748
218,6.575757575757576,0.22092031424498404
219,6.606060606060606,0.21407473426241763
220,6.636363636363637,0.20643823858700572
221,6.666666666666667,0.20436918200822635
222,6.696969696969697,0.20205717302964138
223,6.7272727272727275,0.19955370699686178
224,6.757575757575758,0.19536079750999907
225,6.787878787878788,0.19642767543958026
226,6.818181818181818,0.19479500890501697
227,6.848484848484849,0.19541955501973468
228,6.878787878787879,0.19438502673034497
229,6.909090909090909,0.19121278140136128
230,6.9393939393939394,0.1884320327383687
231,6.96969696969697,0.18865583943275488
232,7.0,0.19024889416300206
233,7.03030303030303,0.1897339407068923
234,7.0606060606060606,0.18792698223333804
235,7.090909090909091,0.18836073149059968
236,7.121212121212121,0.19080940119407533
237,7.151515151515151,0.1909038093276955
238,7.181818181818182,0.1901571268163363
239,7.212121212121212,0.18871987851639932
240,7.242424242424242,0.18994586385998363
241,7.2727272727272725,0.1538793160301443
242,7.303030303030303,0.11060341981476869
243,7.333333333333333,0.07786030236705294
244,7.363636363636363,0.0706245461119726
245,7.393939393939394,0.06796989502605308
246,7.424242424242424,0.06840430448005333
247,7.454545454545454,0.06824057568887996
248,7.484848484848484,0.06775533108600736
249,7.515151515151516,0.06790915692610167
250,7.545454545454546,0.06909619066210845
251,7.575757575757576,0.06925133689567999
252,7.606060606060606,0.06880636429386208
253,7.636363636363637,0.06852842146691054
254,7.666666666666667,0.06759820426222002
255,7.696969696969697,0.06731960123852988
256,7.7272727272727275,0.06647851059355064
257,7.757575757575758,0.0670284544768063
258,7.787878787878788,0.06897141347851264
259,7.818181818181818,0.07022116590468665
260,7.848484848484849,0.06931207499563138
261,7.878787878787879,0.0683363042159773
262,7.909090909090909,0.06768865121540851
263,7.9393939393939394,0.06707268765829265
264,7.96969696969697,0.06783917607180982
265,8.0,0.06759688386874281
266,8.030303030303031,0.06746748530797678
267,8.06060606060606,0.06693074535949317
268,8.090909090909092,0.06617085891336201
269,8.121212121212121,0.06583085759298188
270,8.151515151515152,0.06597346008851995
271,8.181818181818182,0.0664917145283227
272,8.212121212121213,0.06587773156142264
273,8.242424242424242,0.06649303492179989
274,8.272727272727273,0.0673552518624144
275,8.303030303030303,0.0676483792143538
276,8.333333333333334,0.06566382781811551
277,8.363636363636363,0.0642325212888259
278,8.393939393939394,0.06448735722992635
279,8.424242424242424,0.06412358882695653
280,8.454545454545455,0.06295966197680081
281,8.484848484848484,0.061956823130864036
282,8.515151515151516,0.06295966197680081
283,8.545454545454545,0.06134944213135
284,8.575757575757576,0.061904007391775866
285,8.606060606060606,0.06147818049537743
286,8.636363636363637,0.061091305206556534
287,8.666666666666666,0.06114940251955352
288,8.696969696969697,0.06320921634399246
289,8.727272727272727,0.06442595893323634
290,8.757575757575758,0.06407605466177718
291,8.787878787878787,0.06331220703521441
292,8.818181818181818,0.06275962236500435
293,8.848484848484848,0.06266323364116842
294,8.878787878787879,0.06233973723925332
295,8.909090909090908,0.06280649633344511
296,8.93939393939394,0.0632851389689317
297,8.969696969696969,0.06311348781689513
298,9.0,0.062161484119830725
299,9.030303030303031,0.06338020729929043
300,9.06060606060606,0.06469862018627907
301,9.090909090909092,0.06532580708795117
302,9.121212121212121,0.06537994322051656
303,9.151515151515152,0.0666118703347483
304,9.181818181818182,0.06769525318279454
305,9.212121212121213,0.06618538324161127
306,9.242424242424242,0.06533174885859859
307,9.272727272727273,0.06507031095011212
308,9.303030303030303,0.06451046411577743
309,9.333333333333334,0.06652604475873
310,9.363636363636363,0.06788406945003478
311,9.393939393939394,0.06742061133953603
312,9.424242424242424,0.06644219977292753
313,9.454545454545455,0.06603485838520996
314,9.484848484848484,0.06601241169609748
315,9.515151515151516,0.06718294051363922
316,9.545454545454545,0.0670291146735449
317,9.575757575757576,0.06585264408535575
318,9.606060606060606,0.06472700864603895
319,9.636363636363637,0.0650703109501121
320,9.666666666666666,0.0649448735697777
321,9.696969696969697,0.06650689905331054
322,9.727272727272727,0.06696705618011628
323,9.757575757575758,0.06703835742788535
324,9.787878787878787,0.06787482669569435
325,9.818181818181818,0.06898197662633028
326,9.848484848484848,0.06985871789519403
327,9.878787878787879,0.0704746814523099
328,9.909090909090908,0.07076318742707906
329,9.93939393939394,0.06983164982891132
330,9.969696969696969,0.06896349111764942
331,10.0,0.06812041988245437
332,10.030303030303031,0.06837921700398644
333,10.06060606060606,0.0705367399457385
334,10.090909090909092,0.07000660196464092
335,10.121212121212121,0.07011487422977168
336,10.151515151515152,0.06948900772157678
337,10.181818181818182,0.07180365748711616
338,10.212121212121213,0.07262296163972153
339,10.242424242424242,0.07447217270454634
340,10.272727272727273,0.07328513896853955
341,10.303030303030303,0.07284676833410768
342,10.333333333333334,0.07188882286639585
343,10.363636363636363,0.0726757773788097
344,10.393939393939394,0.07404766620162512
345,10.424242424242424,0.07352413018791355
346,10.454545454545455,0.07367861622474647
347,10.484848484848484,0.07350102330206247
348,10.515151515151516,0.0732699544435517
349,10.545454545454545,0.07277876807003164
350,10.575757575757576,0.072409718093153
351,10.606060606060606,0.07328843995223257
352,10.636363636363637,0.07421007459932126
353,10.666666666666666,0.07314715785017169
354,10.696969696969697,0.0716049382687969
355,10.727272727272727,0.07150524856126796
356,10.757575757575758,0.07263880636144797
357,10.787878787878787,0.07385356836047606
358,10.818181818181818,0.073891859771315
359,10.848484848484848,0.07316498316211395
360,10.878787878787879,0.07448603683605699
361,10.909090909090908,0.07399088928210533
362,10.93939393939394,0.07317026473602277
363,10.969696969696969,0.07383838383548821
364,11.0,0.07348781936729043
365,11.030303030303031,0.07501815540737038
