,dia,cw,liver,time,dia_filt,cw_filt,liver_filt
52,45.10526315789474,65.85823754789271,36.3235294117647,1.4760147601476015,43.405041541010725,67.76034593763244,37.0186798946297
53,43.611111111111114,65.68702290076335,36.38235294117647,1.5043996593812092,43.46276330272865,67.72257703675038,37.01906683222241
54,43.55555555555556,65.92748091603053,37.05882352941177,1.532784558614817,43.52032346007642,67.68542294749331,37.01960720013441
55,44.388888888888886,65.9885496183206,36.11764705882353,1.5611694578484248,43.57780171586081,67.64884236295866,37.02026374429612
56,44.72222222222222,65.69465648854961,35.44117647058823,1.5895543570820325,43.63506171307183,67.61281818219686,37.021186377455244
57,46.26315789473684,65.36259541984732,35.75757575757576,1.61793925631564,43.69187982111104,67.57740724399557,37.0225326814378
58,44.888888888888886,65.17110266159696,35.303030303030305,1.6463241555492478,43.748111798996035,67.54268970399202,37.02434270786109
59,44.833333333333336,65.17110266159696,35.515151515151516,1.6747090547828556,43.80387599447398,67.5087113856069,37.02664729936915
60,44.55555555555556,65.0340909090909,35.75,1.7030939540164634,43.8593303715758,67.47548760565792,37.029430921561506
61,44.5,65.1780303030303,35.0625,1.7314788532500711,43.914545591616914,67.44301814058501,37.03269491184224
62,44.05555555555556,65.3409090909091,35.1875,1.7598637524836787,43.969605494863586,67.41126770891228,37.03652104374747
63,43.22222222222222,65.27272727272727,35.40625,1.7882486517172864,44.02466898401886,67.38019427759188,37.04092793167829
64,40.294117647058826,65.32575757575758,36.18181818181818,1.8166335509508942,44.0801543457036,67.3497816352551,37.045810560740286
65,38.0,65.53030303030303,35.515151515151516,1.845018450184502,44.13679370316185,67.32000082696291,37.05108274492683
66,37.23529411764706,65.95833333333333,36.18181818181818,1.8734033494181097,44.19526366769248,67.29077158490264,37.05673750047096
67,36.5,66.31060606060606,36.76470588235294,1.9017882486517173,44.25594540390731,67.2619722441269,37.06267724897136
68,37.4375,66.40530303030303,36.11764705882353,1.930173147885325,44.318961429739396,67.2334960377341,37.06880960623052
69,37.86666666666667,66.45833333333333,36.74285714285714,1.9585580471189328,44.384207019162645,67.20528661048874,37.075143364254615
70,38.13333333333333,66.28787878787878,36.885714285714286,1.9869429463525405,44.451538897136366,67.17733257838059,37.08162119104535
71,36.285714285714285,66.0340909090909,37.19444444444444,2.0153278455861483,44.52104887701498,67.14966812750468,37.088148147977336
72,37.357142857142854,65.84469696969697,36.916666666666664,2.043712744819756,44.59294653538583,67.12235344363984,37.09468793493836
73,37.46153846153846,65.9090909090909,37.5945945945946,2.072097644053364,44.66722296144256,67.09542502502607,37.10120834670414
74,40.23076923076923,65.94318181818181,37.486486486486484,2.1004825432869714,44.74357973048606,67.06887641392943,37.10763431565687
75,41.61538461538461,65.75378787878788,37.13513513513514,2.128867442520579,44.8214822369633,67.04270368344635,37.11395910905022
76,42.53846153846154,65.67045454545455,36.513513513513516,2.157252341754187,44.90044137589628,67.01693254881931,37.12029866055604
77,42.76923076923077,65.62121212121212,36.108108108108105,2.1856372409877944,44.98020696901423,66.99158704554245,37.1268140472976
78,44.84615384615385,65.51136363636364,36.270270270270274,2.2140221402214024,45.06052909459621,66.96668230699042,37.133608366790845
79,48.23076923076923,65.48106060606061,36.648648648648646,2.24240703945501,45.14081541637738,66.94223420925577,37.140660136339264
80,47.25,65.2,37.62162162162162,2.2707919386886175,45.220465939569316,66.91827088397692,37.147821136735224
81,47.54545454545455,65.18045112781955,37.432432432432435,2.2991768379222255,45.29936932752254,66.89483337826076,37.1549238383383
82,50.0,64.92481203007519,37.5945945945946,2.327561737155833,45.377386476227144,66.87196002943071,37.16191031565654
83,48.1,64.78277153558052,37.810810810810814,2.355946636389441,45.4542793934294,66.84969707428482,37.16875484819364
84,47.6,64.75280898876404,37.891891891891895,2.3843315356230486,45.53021930971357,66.82808273748303,37.17540587672252
85,47.8,64.7378277153558,37.7027027027027,2.4127164348566565,45.60544511465703,66.80712739688124,37.18185047082124
86,48.8,64.71161048689139,38.21621621621622,2.441101334090264,45.67990916197892,66.78683123706583,37.18807348493218
87,47.7,64.71161048689139,37.270270270270274,2.4694862333238716,45.753547657029436,66.76719316299283,37.19408549658373
88,48.8,65.0749063670412,37.62162162162162,2.4978711325574796,45.826391978761656,66.74818011945392,37.19997009797637
89,50.2,65.08614232209737,37.945945945945944,2.526256031791087,45.898266474991196,66.72972737842672,37.20572271273018
90,50.9,65.02621722846442,37.972972972972975,2.554640931024695,45.968828171612714,66.71180315537957,37.21126349121656
91,51.2,65.0,38.24324324324324,2.5830258302583027,46.0378529721773,66.69441247141674,37.21654260892182
92,49.55555555555556,64.86567164179104,37.91891891891892,2.61141072949191,46.10539022863918,66.6775694133369,37.221542400061495
93,48.44444444444444,64.63059701492537,37.83783783783784,2.639795628725518,46.17178749978143,66.66131076992427,37.226300996071124
94,49.22222222222222,64.72014925373135,38.270270270270274,2.6681805279591257,46.23731156787519,66.64567232107972,37.2308242096881
95,49.22222222222222,64.56343283582089,38.13513513513514,2.6965654271927337,46.30194793073565,66.63066600689112,37.2350618926902
96,48.55555555555556,64.67910447761194,38.108108108108105,2.7249503264263413,46.365708313843946,66.61629565941716,37.239004645849356
97,49.77777777777778,64.67910447761194,37.67567567567568,2.753335225659949,46.42862183738945,66.60255077206318,37.242703161122996
98,51.1,64.92537313432835,37.861111111111114,2.781720124893557,46.490461971880606,66.58939818711438,37.24621479970193
99,49.77777777777778,64.95910780669145,37.138888888888886,2.8101050241271643,46.55104602979751,66.57679186594933,37.249603013184675
100,49.44444444444444,64.9814126394052,37.47222222222222,2.8384899233607723,46.61052495083491,66.56470107268504,37.2529424985948
101,49.888888888888886,64.99256505576209,37.916666666666664,2.86687482259438,46.66904048643277,66.55311484329529,37.25620338988465
102,50.44444444444444,65.2081784386617,37.583333333333336,2.8952597218279874,46.726522884719834,66.54200879637145,37.25931603090907
103,51.44444444444444,65.27509293680298,37.583333333333336,2.9236446210615954,46.78278718822105,66.53133889462617,37.262299085239384
104,52.0,65.09665427509293,38.02777777777778,2.952029520295203,46.837603868521164,66.52108814378403,37.26514466515931
105,52.666666666666664,64.94423791821562,38.0,2.980414419528811,46.890769446749296,66.51128846536886,37.26778519157648
106,53.44444444444444,64.79925650557621,38.583333333333336,3.0087993187624185,46.94208875547253,66.50198670696324,37.27014418347895
107,54.0,64.62453531598513,38.333333333333336,3.037184217996026,46.9913572032335,66.49322898759459,37.272151697808646
108,53.333333333333336,64.64684014869889,38.583333333333336,3.065569117229634,47.03849325978251,66.48505006896119,37.27378186313417
109,53.77777777777778,65.03345724907064,38.55555555555556,3.0939540164632415,47.08353843014113,66.47742694924193,37.27501752466936
110,53.44444444444444,64.78438661710037,38.666666666666664,3.1223389156968495,47.12651588080101,66.47031374262829,37.27583477461236
111,52.333333333333336,65.05576208178438,38.333333333333336,3.150723814930457,47.16754532403498,66.46369547325722,37.2762449188071
112,53.44444444444444,65.11895910780669,38.388888888888886,3.179108714164065,47.2067546891021,66.45754165319842,37.276287852824034
113,53.333333333333336,65.22676579925651,38.72222222222222,3.2074936133976726,47.244076919125234,66.45181011622198,37.27595475363357
114,54.111111111111114,65.14126394052045,38.138888888888886,3.23587851263128,47.27939133676366,66.44648366514126,37.275234469410194
115,54.22222222222222,65.25278810408922,38.0,3.264263411864888,47.31258546263762,66.44155676203515,37.274204092034765
116,54.44444444444444,65.18587360594796,38.666666666666664,3.2926483110984957,47.343572652921935,66.43702222217946,37.27287875792649
117,54.666666666666664,65.2639405204461,38.888888888888886,3.3210332103321036,47.37230090847057,66.43287416827395,37.27114537769967
118,54.22222222222222,65.15985130111524,38.94444444444444,3.349418109565711,47.39876169496245,66.4291124633416,37.268910614708204
119,53.77777777777778,65.364312267658,38.52777777777778,3.3778030087993187,47.42305179700105,66.42572999768069,37.26618038554344
120,54.333333333333336,65.55018587360595,39.30555555555556,3.4061879080329267,47.44524079858669,66.42268666929178,37.262953821662805
121,54.333333333333336,65.43122676579925,39.388888888888886,3.4345728072665342,47.46528273837465,66.41994514492335,37.25913269306358
122,54.333333333333336,65.50185873605948,38.44444444444444,3.4629577065001422,47.48313980868308,66.41750307418327,37.25471578416543
123,54.333333333333336,65.66914498141264,38.638888888888886,3.4913426057337498,47.49881769021677,66.41534460198366,37.24982982183098
124,54.888888888888886,65.52416356877323,38.55555555555556,3.5197275049673573,47.51227718699634,66.41344834608117,37.244524062689
125,53.875,65.48327137546468,39.83783783783784,3.5481124042009653,47.52351484866533,66.41182671189306,37.23869262954166
126,52.625,65.68401486988847,39.67567567567568,3.576497303434573,47.53275074900821,66.41048125310269,37.232149231284936
127,53.125,65.72490706319702,39.54054054054054,3.604882202668181,47.5402275213131,66.40937961135512,37.22482634707243
128,51.75,65.58364312267658,38.648648648648646,3.6332671019017884,47.54607678065551,66.4085102014472,37.216826971108006
129,52.25,65.58736059479554,38.7027027027027,3.661652001135396,47.55043956563907,66.40789166848249,37.20829687168142
130,51.0,65.48327137546468,38.351351351351354,3.690036900369004,47.55344650071526,66.40754273737377,37.19932361270411
131,51.625,65.40148698884758,38.486486486486484,3.7184217996026114,47.55520789646404,66.40748606226617,37.1899451794235
132,51.375,65.19702602230483,38.91891891891892,3.7468066988362194,47.5557441957695,66.40775917284077,37.18013064532548
133,51.0,65.03717472118959,38.891891891891895,3.775191598069827,47.555075451787125,66.408413894951,37.16979950747741
134,51.625,65.0,39.45945945945946,3.8035764973034345,47.55323127559689,66.40949508021849,37.15887324806891
135,53.0,65.1635687732342,40.13513513513514,3.8319613965370425,47.55003213760019,66.41100868996476,37.14720652656647
136,51.75,65.2899628252788,39.91891891891892,3.86034629577065,47.54530801843071,66.41292209275888,37.134660215274046
137,50.333333333333336,65.4275092936803,39.25,3.888731195004258,47.539259554481404,66.41519184525556,37.121264177016975
138,50.888888888888886,65.29739776951673,39.25,3.9171160942378656,47.53216538644784,66.4177970869679,37.10713774445182
139,48.666666666666664,65.33085501858736,38.416666666666664,3.945500993471473,47.52422429217526,66.42074574230769,37.09239589807441
140,47.666666666666664,65.33828996282529,38.55555555555556,3.973885892705081,47.515822559699735,66.4240431840724,37.07715545265455
141,46.55555555555556,65.49814126394052,38.388888888888886,4.002270791938689,47.507381677269954,66.4276739047759,37.061468998360844
142,47.55555555555556,65.64684014869889,38.94444444444444,4.030655691172297,47.49907569342191,66.43160121606395,37.04530282577117
143,46.77777777777778,65.82527881040892,39.166666666666664,4.059040590405904,47.4908931291619,66.43577581092958,37.02855900686854
144,46.55555555555556,65.64684014869889,39.138888888888886,4.087425489639512,47.48289323826093,66.4401730000868,37.01115489407835
145,48.55555555555556,65.66542750929368,38.77777777777778,4.115810388873119,47.47501161897304,66.44480689537714,36.993100414994636
146,48.111111111111114,65.72118959107807,38.333333333333336,4.144195288106728,47.46698066335763,66.44968577091797,36.974484820506575
147,49.1,65.57992565055763,37.2,4.172580187340335,47.45863080320164,66.45481206573469,36.95549173556033
148,48.4,65.60223048327137,37.05714285714286,4.200965086573943,47.44989310708275,66.46020367142765,36.936342094699235
149,47.5,65.75092936802974,37.142857142857146,4.22934998580755,47.44086906827441,66.46585816406086,36.91713584627852
150,47.3,65.73234200743494,36.94285714285714,4.257734885041158,47.43177054755597,66.4717533946934,36.89788051413872
151,46.2,65.86617100371747,37.142857142857146,4.286119784274766,47.4227855229555,66.47787172573705,36.87857906192351
152,46.5,65.87732342007435,36.8,4.314504683508374,47.41407814954949,66.48419440797142,36.85923671089597
153,46.6,65.8996282527881,36.628571428571426,4.342889582741981,47.40567746941775,66.49070926151228,36.83989957054908
154,48.18181818181818,65.82089552238806,36.6,4.371274481975589,47.397415242733636,66.49742018572985,36.82061829661572
155,48.18181818181818,65.82835820895522,36.8,4.399659381209196,47.389029283490686,66.50433947135002,36.80138902761352
156,47.63636363636363,65.88432835820896,36.51428571428571,4.428044280442805,47.38043450174409,66.51146994283584,36.782198829439345
157,47.54545454545455,65.94402985074628,36.48571428571429,4.456429179676412,47.37172215354007,66.51879962432517,36.76307340936883
158,46.27272727272727,66.27985074626865,36.68571428571428,4.48481407891002,47.36304852768012,66.52629019218344,36.74401804466452
159,46.72727272727273,66.1455223880597,36.285714285714285,4.5131989781436275,47.354584385318695,66.53389654860527,36.72502894571046
160,48.083333333333336,66.28838951310861,37.25714285714286,4.541583877377235,47.34624810614767,66.54160440950098,36.70607053189513
161,48.083333333333336,66.02247191011236,36.6,4.569968776610843,47.33778519262137,66.5494253340393,36.687066331127916
162,49.083333333333336,65.87640449438203,36.42857142857143,4.598353675844451,47.32900557456327,66.55740436169349,36.668051199018684
163,48.583333333333336,65.74531835205993,37.285714285714285,4.6267385750780585,47.31978716370935,66.56559883807995,36.64903044791488
164,47.5,65.60299625468164,36.82857142857143,4.655123474311666,47.310213185197746,66.57405515631622,36.62991167985708
165,47.25,65.71535580524345,37.42857142857143,4.6835083735452745,47.300512556401785,66.58280013366904,36.610645639236445
166,46.833333333333336,65.88014981273409,38.17142857142857,4.711893272778882,47.290841251730384,66.59181689294913,36.591108037985805
167,45.75,65.85767790262172,37.25714285714286,4.74027817201249,47.28136850995277,66.60107494159614,36.571199496851534
168,46.0,65.93632958801498,37.02857142857143,4.768663071246097,47.27227688803684,66.61056143789588,36.551018207906175
169,46.75,66.04494382022472,37.05714285714286,4.797047970479705,47.26355023871722,66.62026003841751,36.53066454874668
170,49.69230769230769,66.04494382022472,35.85294117647059,4.825432869713313,47.25481260574251,66.63015029708265,36.51024144858705
171,49.84615384615385,65.88389513108615,35.85294117647059,4.853817768946921,47.24552132185317,66.64023953031023,36.48993167890131
172,49.23076923076923,65.86142322097378,35.88235294117647,4.882202668180528,47.235463899836354,66.6505583513558,36.469822209995485
173,50.0,65.82397003745318,36.14705882352941,4.910587567414136,47.22466161104507,66.66112940413284,36.44988091427441
174,48.69230769230769,65.88389513108615,36.26470588235294,4.938972466647743,47.21314160758167,66.6719590301715,36.43004764816339
175,49.07692307692308,65.85393258426966,36.029411764705884,4.967357365881352,47.20101646112566,66.68304650447833,36.410295050179556
176,48.69230769230769,65.81203007518798,36.371428571428574,4.995742265114959,47.188355726899466,66.6943986867236,36.390617705428625
177,48.76923076923077,65.87218045112782,36.91428571428571,5.024127164348567,47.175179848088426,66.7060234524574,36.370930492269466
178,48.92307692307692,65.84586466165413,35.97142857142857,5.052512063582174,47.16149075087888,66.71792035763164,36.35118858567344
179,48.0,65.67669172932331,36.371428571428574,5.080896962815782,47.14732690443337,66.73010604328297,36.33146069093808
180,48.30769230769231,65.75563909774436,36.05714285714286,5.10928186204939,47.13279392166313,66.74260710884244,36.31177688886888
181,47.69230769230769,65.97368421052632,35.51428571428571,5.137666761282998,47.11796059180786,66.75541108694628,36.29219226950071
182,47.53846153846154,65.94736842105263,35.65714285714286,5.166051660516605,47.10290784397447,66.76848318266771,36.27280058337007
183,47.92307692307692,66.12781954887218,35.65714285714286,5.194436559750213,47.08767371351993,66.78180004782944,36.253616112199346
184,44.583333333333336,66.33082706766918,36.111111111111114,5.22282145898382,47.07247002293838,66.79532316385088,36.23458528737267
185,45.5,66.46992481203007,35.861111111111114,5.251206358217429,47.0577196652968,66.80899912848028,36.215649728973965
186,46.916666666666664,66.57518796992481,35.80555555555556,5.279591257451036,47.043425085524966,66.82278565056025,36.196811492466416
187,47.666666666666664,66.84586466165413,35.80555555555556,5.307976156684644,47.02922385036453,66.83663778323292,36.17809330425124
188,47.0,66.65413533834587,36.388888888888886,5.3363610559182515,47.01493249917989,66.85052375588232,36.159447235417126
189,47.92307692307692,66.70566037735848,35.861111111111114,5.364745955151859,47.00051946572325,66.8644528576988,36.140816543307636
190,49.30769230769231,66.60377358490567,35.666666666666664,5.3931308543854675,46.98577624134491,66.87844467557203,36.12224832123961
191,47.46153846153846,66.47547169811321,35.30555555555556,5.421515753619075,46.97055131095266,66.89252597281904,36.10383828418578
192,46.69230769230769,66.11698113207547,34.888888888888886,5.4499006528526825,46.95508453945748,66.9067582506386,36.085686615784695
193,48.785714285714285,66.38257575757575,35.638888888888886,5.47828555208629,46.93947369663898,66.92119213934191,36.06782288836499
194,46.30769230769231,66.53787878787878,36.37837837837838,5.506670451319898,46.92363909294353,66.93580614460983,36.05009644965837
195,46.30769230769231,66.49621212121212,35.45945945945946,5.535055350553506,46.90780335714879,66.95056240386862,36.03239747119097
196,47.0,66.61742424242425,35.945945945945944,5.563440249787114,46.89210346977515,66.96545024760395,36.014768984040515
197,47.46153846153846,66.66287878787878,35.54054054054054,5.591825149020721,46.87638761139606,66.98045483065118,35.99723332325906
198,47.92307692307692,66.67045454545455,35.08108108108108,5.620210048254329,46.86048560438343,66.99556345373792,35.979847244862235
199,47.92307692307692,66.67424242424242,34.945945945945944,5.648594947487936,46.84428227125383,67.01077580196858,35.9627212890659
200,48.53846153846154,66.93560606060606,35.648648648648646,5.676979846721545,46.82768680949351,67.02607472340436,35.94585215721257
201,46.75,66.93181818181819,35.89473684210526,5.705364745955152,46.81073829311683,67.0414235123504,35.929113886604206
202,47.25,67.01893939393939,35.5,5.73374964518876,46.79362709707081,67.05679993901026,35.912437516984326
203,47.25,67.0530303030303,35.86842105263158,5.762134544422367,46.77641048442485,67.07219262740558,35.89583165820858
204,47.416666666666664,66.95833333333333,35.63157894736842,5.790519443655975,46.75902995809026,67.08760165425862,35.87928265600958
205,47.75,66.9280303030303,35.921052631578945,5.818904342889583,46.741426968834006,67.10304668278599,35.86277059550797
206,46.75,67.06060606060606,35.18421052631579,5.847289242123191,46.723609171811454,67.11853443387625,35.84632161737061
207,46.54545454545455,66.98106060606061,36.1025641025641,5.875674141356798,46.705719716667296,67.13405748322502,35.82995163248988
208,47.0,66.9090909090909,35.717948717948715,5.904059040590406,46.68782882757598,67.14962860155529,35.81359854929203
209,46.36363636363637,66.9659090909091,35.61538461538461,5.932443939824013,46.66992539056128,67.16526599739477,35.797253462699196
210,46.63636363636363,67.11363636363636,35.84615384615385,5.960828839057622,46.652047090271935,67.18095958278768,35.78093972229902
211,46.45454545454545,67.18560606060606,35.23076923076923,5.989213738291229,46.63420992930131,67.19668061010869,35.76467253070844
212,46.81818181818182,67.20075757575758,35.43589743589744,6.017598637524837,46.616386543226334,67.21240967923461,35.748509929301115
213,46.54545454545455,67.18560606060606,34.94871794871795,6.0459835367584445,46.59854957200601,67.22814486514233,35.732501835780404
214,46.27272727272727,67.1969696969697,35.05128205128205,6.074368435992052,46.580729491415916,67.24389147477186,35.7166961777662
215,46.81818181818182,67.00378787878788,35.05128205128205,6.10275333522566,46.56294232257033,67.25966927873193,35.70111035874265
216,47.5,66.89393939393939,34.921052631578945,6.131138234459268,46.54506311171632,67.27552185636175,35.68574162076508
217,47.75,66.9280303030303,34.578947368421055,6.1595231336928755,46.52691445819514,67.29148437576738,35.67063299675654
218,47.666666666666664,66.64772727272727,35.026315789473685,6.187908032926483,46.50840322583443,67.30758752126889,35.65580887361825
219,47.0,66.58712121212122,35.23684210526316,6.216292932160091,46.48956991843781,67.32388310947282,35.64120384139639
220,47.583333333333336,66.75378787878788,35.36842105263158,6.244677831393699,46.470474819897674,67.34039500188874,35.62673372373684
221,46.916666666666664,66.80681818181819,35.473684210526315,6.273062730627307,46.45112511069844,67.35710254373048,35.612347873600456
222,46.833333333333336,66.97348484848484,35.76315789473684,6.301447629860914,46.43158091045437,67.37397610493039,35.59799148495585
223,46.833333333333336,66.99621212121212,35.526315789473685,6.329832529094522,46.411902276908094,67.39098851824082,35.583624411442145
224,47.25,67.10984848484848,35.473684210526315,6.35821742832813,46.39205643981435,67.40811928810169,35.56926091869267
225,46.75,67.16287878787878,35.39473684210526,6.386602327561738,46.372010575736944,67.42534976410889,35.55492992377804
226,46.333333333333336,67.29545454545455,34.55263157894737,6.414987226795345,46.35183783786052,67.44265741131755,35.5407105837009
227,46.5,67.14015151515152,35.18421052631579,6.443372126028953,46.33162459404023,67.46003478186863,35.52668836968284
228,46.333333333333336,67.13257575757575,35.13157894736842,6.47175702526256,46.311384296571106,67.47750216514974,35.51282952037009
229,46.666666666666664,67.21212121212122,35.1578947368421,6.500141924496169,46.291097251562626,67.49507234791544,35.499085676080405
230,46.333333333333336,67.26136363636364,34.78947368421053,6.528526823729776,46.270743750252905,67.51273495331743,35.48548176520796
231,46.666666666666664,67.01893939393939,34.76315789473684,6.556911722963384,46.25031731777063,67.53050072145948,35.47207206125903
232,46.583333333333336,67.20454545454545,35.18421052631579,6.585296622196991,46.22979157349602,67.54839518654875,35.458852298328395
233,46.76923076923077,67.28136882129277,34.73684210526316,6.613681521430599,46.20913194827357,67.56640768888464,35.44578897033864
234,47.84615384615385,67.32319391634981,34.81578947368421,6.642066420664207,46.18822328054948,67.5845136514211,35.43290931507004
235,47.92307692307692,67.34980988593156,35.0,6.670451319897815,46.166866720882894,67.60270395477511,35.42021760683584
236,45.083333333333336,67.29277566539923,35.64102564102564,6.698836219131422,46.14518343734556,67.6209813616982,35.40762324795343
237,46.53846153846154,67.50381679389314,35.282051282051285,6.72722111836503,46.12349637840044,67.63934185758356,35.39503416911437
238,45.92307692307692,67.45801526717557,35.48717948717949,6.755606017598637,46.1018419787013,67.65776589355048,35.38243616929308
239,47.0,67.40076335877863,34.84615384615385,6.783990916832246,46.08010985832506,67.67625438498963,35.36987214322412
240,46.30769230769231,67.74809160305344,34.69230769230769,6.812375816065853,46.058225809056744,67.69479833950713,35.35743597734094
241,46.53846153846154,67.7175572519084,34.8974358974359,6.840760715299461,46.0361889868329,67.71335539181516,35.3451828532747
242,45.61538461538461,67.6793893129771,34.84615384615385,6.8691456145330685,46.0140841468869,67.73191171452494,35.333092559167085
243,45.0,67.56106870229007,34.69230769230769,6.897530513766676,45.99208167071139,67.75049112025829,35.32116532731583
244,46.53846153846154,67.29389312977099,34.61538461538461,6.9259154130002845,45.97022350051741,67.76914262365875,35.30943203042684
